id	name	parent_id	depth
4207802	液压设计工程师	3200651	4
4207803	医疗服务工程师	3200212	4
4207804	医疗销售工程师	3200052	4
4207805	诊断销售经理	3200052	4
4207806	医疗器械经理	3200052	4
4207807	医疗器械工程师	3200173	4
4207808	中医科医生	3200726	4
4207809	心理医生	3200396	4
4207810	口腔全医生	3200652	4
4207811	内外科医生	3200653	4
4207812	康复医生	3200657	4
4207813	男科医生	3200655	4
4207814	医生	3200653	4
4207815	中西医结合医生	3200653	4
4207816	胃肠镜医生	3200656	4
4207817	产科医生	3200657	4
4207818	皮肤科医生	3200658	4
4207819	私人医生	3200653	4
4207820	门诊医生	3200653	4
4207821	全科医生	3200653	4
4207822	网络医生	3200653	4
4207823	激光医生	3200656	4
4207824	口腔科医生	3200659	4
4207825	主治医生	3200653	4
4207826	电话咨询医生	3200212	4
4207827	泌尿外科医生	3200660	4
4207828	普外科医生	3200579	4
4207829	妇科住院医生	3200657	4
4207830	微整形医生	3200213	4
4207831	新生儿医生	3200243	4
4207832	肛肠科医生	3200661	4
4207833	医务室医生	3200653	4
4207834	导医主管	3200212	4
4207835	妇科医生	3200657	4
4207836	心电图医生	3200656	4
4207837	总检医生	3200653	4
4207838	骨科医生	3200653	4
4207839	牙科医生	3200653	4
4207840	整形医生	3200662	4
4207841	皮肤医生	3200658	4
4207842	临床医生	3200653	4
4207843	养老院医生	3200653	4
4207844	体检医生	3200653	4
4207845	彩超医生	3200656	4
4207846	检验科医生	3200653	4
4207847	五官科医生	3200663	4
4207848	口腔医生	3200652	4
4207849	幼儿医生	3200243	4
4207850	现场咨询医生	3200653	4
4207851	口腔种植医生	3200652	4
4207852	宠物医生	3200535	4
4207853	网络咨询医生	3200212	4
4207854	麻醉科医生	3200449	4
4207855	美容医生	3200213	4
4207856	手术医生	3200579	4
4207857	病房医生	3200653	4
4207858	耳鼻喉医生	3200663	4
4207859	眼科医生	3200664	4
4207860	公共卫生医师	3200653	4
4207861	病理医生	3200653	4
4207862	影像科医生	3200653	4
4207863	针灸医生	3200726	4
4207864	诊疗服务经理	3200653	4
4207865	内科住院医师	3200460	4
4207866	五官科医师	3200663	4
4207867	病理医师	3200653	4
4207868	口腔医师	3200653	4
4207869	妇产科医师	3200657	4
4207870	骨科医师	3200662	4
4207871	妇科医师	3200657	4
4207872	门诊部主任	3200653	4
4207873	康复技师	3200657	4
4207874	住院部医师	3200653	4
4207875	整形外科医师	3200213	4
4207876	医学医师	3200653	4
4207877	临床医师	3200653	4
4207878	口腔科主任	3200652	4
4207879	眼科医师	3200664	4
4207880	耳鼻喉医师	3200663	4
4207881	听力师	3200653	4
4207882	超声医师	3200656	4
4207883	内科主治医师	3200460	4
4207884	整形医师	3200213	4
4207885	中医医助	3200726	4
4207886	激光治疗师	3200653	4
4207887	心电图技师	3200460	4
4207888	住院部主任	3200653	4
4207889	手术跟台	3200579	4
4207890	物理治疗师	3200653	4
4207891	产后修复师	3200657	4
4207892	急诊科医师	3200653	4
4207893	洁牙师	3200665	4
4207894	特检技师	3200653	4
4207895	眼科主治医师	3200664	4
4207896	助产士	3200657	4
4207897	西药师	3200174	4
4207898	口腔科医师	3200652	4
4207899	校医	3200653	4
4207900	b超师	3200656	4
4207901	总检医师	3200653	4
4207902	医师	3200653	4
4207903	神经外科医师	3200579	4
4207904	心电图医师	3200656	4
4207905	全科医师	3200653	4
4207906	康复科医师	3200657	4
4207907	b超医师	3200656	4
4207908	妇科医助	3200657	4
4207909	医务主任	3200212	4
4207910	医学研究员	3200667	4
4207911	医学事务专员	3200668	4
4207912	医院招商专员	3200668	4
4207913	医务主管	3200668	4
4207914	医务	3200668	4
4207915	医务部干事	3200668	4
4207916	医学专家	3200668	4
4207917	医疗审核岗	3200668	4
4207918	医学部总监	3200668	4
4207919	医药销售代表	3200052	4
4207920	医药销售经理	3200052	4
4207921	临床销售主管	3200052	4
4207922	医药推广经理	3200052	4
4207923	医药专员	3200052	4
4207924	医药经理	3200052	4
4207925	医药代表	3200052	4
4207926	基药代表	3200052	4
4207927	医院代表	3200052	4
4207928	医学顾问	3200052	4
4207929	医学专员	3200052	4
4207930	医学代表	3200052	4
4207931	医院检验员	3200442	4
4207932	医学检验	3200442	4
4207933	无菌检验员	3200359	4
4207934	临床检验员	3200442	4
4207935	包材检验员	3200671	4
4207936	药物分析研究员	3200442	4
4207937	药品化验员	3200442	4
4207938	药品验收员	3200442	4
4207939	医院招商省区经理	3200052	4
4207940	药品招商专员	3200506	4
4207941	临床推广专员	3200168	4
4207942	医疗研发	3200174	4
4207943	药品研发	3200174	4
4207944	医药研究员	3200174	4
4207945	医药技术研发人员	3200174	4
4207946	药物研发人员	3200174	4
4207947	制剂研发	3200174	4
4207948	制剂研究员	3200174	4
4207949	药物制剂研究员	3200174	4
4207950	药理研究员	3200174	4
4207951	药理毒理研究员	3200174	4
4207952	中药研究员	3200174	4
4207953	制药工程师	3200174	4
4207954	医院院长	3200673	4
4207955	医疗院长	3200673	4
4207956	医务管理	3200673	4
4207957	仪表工	3200674	4
4207958	仪表维护工程师	3200674	4
4207959	移动通信工程师	3200339	4
4207960	美术指导	3200675	4
4207961	美术指导师	3200675	4
4207962	美术设计指导	3200675	4
4207963	艺术顾问	3200675	4
4207964	舞台监督	3200675	4
4207965	中央设计	3200512	4
4207966	销售副总监	3200050	4
4207967	ppp项目	3200709	4
4207968	sapbasis顾问	3200017	4
4207969	金融总监	3200169	4
4207970	金融合伙人	3200169	4
4207971	注塑班长	3200454	4
4207972	产品讲解员	3200180	4
4207973	金融业务岗	3200169	4
4207975	微交易经纪人	3200605	4
4207976	行政销售商务	3200050	4
4207977	医疗器械	3200173	4
4207978	音视频研发工程师	3200676	4
4207979	音视开发工程师	3200676	4
4207980	吉他老师	3200377	4
4207981	钢琴陪练	3200377	4
4207982	录音师	3200677	4
4207983	音频开发工程师	3200676	4
4207984	音频测试工程师	3200676	4
4207985	音视频工程师	3200676	4
4207986	音频编辑	3200676	4
4207987	音频算法工程师	3200559	4
4207988	声音场景分析研究员	3200676	4
4207989	视频编解码工程师	3200676	4
4207990	视频编码研发工程师	3200676	4
4207991	音视频系统工程师	3200676	4
4207992	音视频转码工程师	3200676	4
4207993	音视技术工程师	3200676	4
4207994	银保经理	3200335	4
4207995	开户岗	3200197	4
4207996	银行按揭专员	3200197	4
4207997	银行面签专员	3200197	4
4207998	网络营销策划总监	3200682	4
4207999	电商营销策划专员	3200481	4
4208000	房产营销策划	3200481	4
4208001	互联网营销策划经理	3200481	4
4208002	品牌营销策划	3200481	4
4208003	策划营销经理	3200481	4
4208004	微信营销策划	3200481	4
4208005	网络营销策划	3200481	4
4208006	商业策划经理	3200481	4
4208007	互联网营销推广	3200481	4
4208008	营销管培生	3200481	4
4208009	储备营销人才	3200481	4
4208010	网站策划主管	3200481	4
4208011	产业策划经理	3200481	4
4208012	院线影视策划	3200481	4
4208013	营销推广	3200481	4
4208014	证券营销经理	3200481	4
4208015	网络营销经理	3200481	4
4208016	推广策划	3200481	4
4208017	小区推广	3200481	4
4208018	营销部长	3200481	4
4208019	营销副经理	3200481	4
4208020	营销总监	3200481	4
4208021	服务营销岗	3200481	4
4208022	临床营养师	3200683	4
4208023	营养讲师	3200683	4
4208024	营养师讲师	3200683	4
4208025	营养师	3200683	4
4208026	养发师	3200683	4
4208027	养生师	3200683	4
4208028	营养代表	3200683	4
4208029	卖场营业员	3200206	4
4208030	收银员营业员	3200206	4
4208031	内店营业员	3200206	4
4208032	面包店营业员	3200206	4
4208033	营业	3200206	4
4208034	营业主管	3200206	4
4208035	营业员导购	3200206	4
4208036	药品营业员	3200206	4
4208037	营业员	3200206	4
4208038	电信营业员	3200206	4
4208039	商场营业员	3200206	4
4208040	营业员业务员	3200206	4
4208041	专卖店营业员	3200206	4
4208042	营业厅营业员	3200206	4
4208043	水果店营业员	3200206	4
4208044	手机营业员	3200206	4
4208045	档口营业员	3200206	4
4208046	门店销售顾问	3200206	4
4208047	服装店营业员	3200206	4
4208048	展厅营业员	3200206	4
4208049	连锁营业员	3200206	4
4208050	药店营业员	3200206	4
4208051	销售营业员	3200206	4
4208052	耐克店员	3200206	4
4208053	零售专员	3200206	4
4208054	儿童乐园店员	3200206	4
4208055	甜品店店员	3200206	4
4208056	bc店业务员	3200206	4
4208057	花店店员	3200206	4
4208058	门店员工	3200206	4
4208059	店面导购员	3200206	4
4208060	橱柜导购员	3200206	4
4208061	商超理货员	3200206	4
4208062	超市店员	3200206	4
4208063	商场导购员	3200206	4
4208064	连锁店店员	3200206	4
4208065	专卖店店员	3200206	4
4208066	店铺销售员	3200206	4
4208067	影视总监	3200832	4
4208068	包装后期制作	3200091	4
4208069	应付主管	3200328	4
4208070	应收会计	3200325	4
4208071	应收主管	3200325	4
4208072	应用工程师	3200684	4
4208073	临床应用工程师	3200684	4
4208074	应用技术员	3200684	4
4208075	应用软件工程师	3200684	4
4208076	应用架构师	3200684	4
4208077	应用顾问	3200684	4
4208078	硬件工程师	3200685	4
4208079	硬件测试工程师	3200151	4
4208080	硬件测试经理	3200151	4
4208081	硬件测试员	3200151	4
4208082	硬件研发	3200685	4
4208083	多媒体硬件工程师	3200685	4
4208084	服务器硬件工程师	3200685	4
4208085	硬件研发人员	3200685	4
4208086	硬件结构工程师	3200685	4
4208087	光模硬件工程师	3200685	4
4208088	机器人硬件工程师	3200685	4
4208089	硬件研发工程师	3200685	4
4208090	电控硬件工程师	3200685	4
4208091	电源硬件工程师	3200222	4
4208092	硬件技术员	3200685	4
4208093	调试硬件工程师	3200685	4
4208094	ibm小型机工程师	3200685	4
4208095	逆变器工程师	3200685	4
4208096	硬件开发工程师	3200685	4
4208097	硬件集成工程师	3200685	4
4208098	嵌入式硬件工程师	3200685	4
4208099	数字硬件工程师	3200685	4
4208100	硬件服务工程师	3200685	4
4208101	硬件研发经理	3200685	4
4208102	硬件维护员	3200685	4
4208103	硬件设计工程师	3200688	4
4208104	硬装设计师	3200688	4
4208105	硬件设计	3200688	4
4208106	上位机开发工程师	3200688	4
4208107	用户研究工程师	3200689	4
4208108	用户研究	3200689	4
4208109	用户研究员	3200689	4
4208110	用户体验设计师	3200689	4
4208111	用户体验研究员	3200689	4
4208112	游戏策划	3200158	4
4208113	游戏ui策划	3200059	4
4208114	moba游戏策划	3200158	4
4208115	游戏产品策划	3200158	4
4208116	rpg手游策划	3200158	4
4208117	dnf手游策划	3200158	4
4208118	fps手游策划	3200158	4
4208119	世界观策划	3200158	4
4208120	沙盒游戏资深策划	3200158	4
4208121	游戏研发工程师	3200158	4
4208122	游戏公会专员	3200158	4
4208123	游戏服务器端程序员	3200690	4
4208124	手游服务端主程	3200690	4
4208125	游戏开发	3200691	4
4208126	游戏客户端程序	3200691	4
4208127	手游客户端程序员	3200691	4
4208128	游戏开发软件工程师	3200691	4
4208129	游戏管理员	3200508	4
4208130	游戏开发工程师	3200508	4
4208131	游戏运营经理	3200508	4
4208132	游戏运营策划	3200508	4
4208133	手游运营经理	3200508	4
4208134	游戏开发程序员	3200508	4
4208135	游戏运营	3200508	4
4208136	手游运营总监	3200508	4
4208137	游戏推广	3200508	4
4208138	手游推广专员	3200508	4
4208139	游戏设计	3200692	4
4208140	手游开发工程师	3200692	4
4208141	arpg手游工程师	3200692	4
4208142	游戏主播	3200268	4
4208143	游戏主程	3200268	4
4208144	主程序	3200268	4
4208145	主程	3200268	4
4208146	幼儿园园长	3200386	4
4208147	幼儿园主任	3200386	4
4208148	园长	3200694	4
4208149	后勤园长	3200694	4
4208150	幼教培训讲师	3200386	4
4208151	幼教	3200386	4
4208152	幼教老师	3200386	4
4208153	幼儿园教师	3200386	4
4208154	早教主管	3200386	4
4208155	早教指导老师	3200386	4
4208156	婴幼儿游泳师	3200386	4
4208157	早教中心主管	3200386	4
4208158	学前班主任	3200386	4
4208159	蒙氏老师	3200386	4
4208160	幼儿老师	3200386	4
4208161	幼儿园带班老师	3200386	4
4208162	幼儿园生活老师	3200386	4
4208163	中小学语文教师	3200381	4
4208164	语文老师	3200381	4
4208165	少儿语文教师	3200381	4
4208166	小升初语文老师	3200381	4
4208167	小学语文老师	3200381	4
4208168	小学语文教师	3200381	4
4208169	景观工程师	3200292	4
4208170	园艺工程师	3200292	4
4208171	植物设计师	3200292	4
4208172	花艺师	3200292	4
4208173	绿化管理员	3200292	4
4208174	花艺师学徒	3200292	4
4208175	园建设计师	3200292	4
4208176	苗圃技术员	3200292	4
4208177	园林技术员	3200292	4
4208178	员工关系经理	3200696	4
4208179	员工关系专员	3200696	4
4208180	人事关系专员	3200696	4
4208181	劳动关系专员	3200696	4
4208182	idc机房运维	3200346	4
4208183	微信运维专员	3200346	4
4208184	运维专家	3200346	4
4208185	云计算平台运维工程师	3200346	4
4208186	运维开发	3200346	4
4208187	服务器运维工程师	3200346	4
4208188	网络运维工程师	3200346	4
4208189	cos运维工程师	3200346	4
4208190	sap运维工程师	3200346	4
4208191	运维支持工程师	3200346	4
4208192	云计算运维工程师	3200346	4
4208193	erp系统运维工程师	3200033	4
4208194	产品运维工程师	3200346	4
4208195	运维服务工程师	3200346	4
4208196	运维项目经理	3200346	4
4208197	网站维护工程师	3200346	4
4208198	系统开发运维工程师	3200346	4
4208199	运维技术工程师	3200346	4
4208200	值班运维工程师	3200346	4
4208201	运维研发工程师	3200346	4
4208202	it运维	3200346	4
4208203	中间运维工程师	3200346	4
4208204	运维工程师	3200346	4
4208205	机房运维工程师	3200346	4
4208206	虚拟化运维工程师	3200346	4
4208207	信息运维工程师	3200346	4
4208208	数据库运维	3200346	4
4208209	数据运维工程师	3200346	4
4208210	数据运维	3200346	4
4208211	电站运维工程师	3200346	4
4208212	运维开发工程师	3200346	4
4208213	安全运维工程师	3200066	4
4208214	oracle运维工程师	3200346	4
4208215	运维架构师	3200346	4
4208216	运维	3200346	4
4208217	运维管理工程师	3200346	4
4208218	web运维工程师	3200346	4
4208219	hadoop运维	3200346	4
4208220	数据中心运维工程师	3200346	4
4208221	cdn运维工程师	3200346	4
4208222	erp运维专员	3200033	4
4208223	openstack运维工程师	3200346	4
4208224	运维管理岗	3200346	4
4208225	一线运维工程师	3200346	4
4208226	linux开发运维工程师	3200346	4
4208227	it运维工程师	3200346	4
4208228	现场运维工程师	3200346	4
4208229	运维业务工程师	3200346	4
4208230	linux运维工程师	3200346	4
4208231	实施运维工程师	3200346	4
4208232	手游运维工程师	3200346	4
4208233	游戏运维	3200346	4
4208234	自动化运维工程师	3200346	4
4208235	运维经理	3200346	4
4208236	平台运维工程师	3200346	4
4208237	mes运维工程师	3200346	4
4208238	网站运维	3200346	4
4208239	it管理员	3200346	4
4208240	电脑管理员	3200346	4
4208241	it网管	3200346	4
4208242	机房管理工程师	3200346	4
4208243	机房管理员	3200346	4
4208244	机房现场值守	3200346	4
4208245	电脑维护人员	3200346	4
4208246	it维护员	3200346	4
4208247	计算机维护	3200346	4
4208248	机房值班工程师	3200346	4
4208249	自动化开发运维工程师	3200346	4
4208250	产品运营	3200316	4
4208251	社区运营编辑	3200697	4
4208252	app运营编辑	3200697	4
4208253	内容运营编辑	3200697	4
4208254	微博运营	3200697	4
4208255	网红运营	3200697	4
4208256	微信运营专员	3200697	4
4208257	社区运营专员	3200697	4
4208258	德语运营专员	3200697	4
4208259	官网运营专员	3200697	4
4208260	会员运营经理	3200697	4
4208261	汽车续保专员	3200319	4
4208262	车险服务专员	3200319	4
4208263	保险续保员	3200698	4
4208264	淘宝天猫在线客服	3200699	4
4208265	客诉专员	3200699	4
4208266	投诉处理专员	3200699	4
4208267	电话审核专员	3200699	4
4208268	债券分析师	3200700	4
4208269	债权管理	3200700	4
4208270	战略专员	3200307	4
4208271	战略发展	3200307	4
4208272	战略咨询顾问	3200307	4
4208273	战略管理专员	3200307	4
4208274	战略发展专员	3200307	4
4208275	战略分析经理	3200307	4
4208276	战略合作专员	3200307	4
4208277	战略管理岗	3200307	4
4208278	招标采购专员	3200117	4
4208279	招标工程师	3200506	4
4208280	投标专员	3200506	4
4208281	招标人员	3200506	4
4208282	招标代理经理	3200506	4
4208283	招采总监	3200506	4
4208284	招投标资料员	3200506	4
4208285	投标主管	3200506	4
4208286	招标管理员	3200506	4
4208287	合约经理	3200506	4
4208288	投标工程师	3200506	4
4208289	合约	3200506	4
4208290	招投标	3200506	4
4208291	投标预算员	3200112	4
4208292	recruiting	3200704	4
4208293	staffing	3200704	4
4208294	产品招商专员	3200705	4
4208295	招商运营副总	3200705	4
4208296	商业运营经理	3200705	4
4208297	商场运营总监	3200705	4
4208298	招商营运主管	3200705	4
4208299	医学项目招商主管	3200705	4
4208300	招商运营主管	3200705	4
4208301	招商副总	3200705	4
4208302	商业招商主管	3200705	4
4208303	招商	3200705	4
4208304	招商人员	3200705	4
4208305	招标师	3200506	4
4208306	广告招商专员	3200705	4
4208307	招商主管经理	3200705	4
4208308	招商专员	3200705	4
4208309	招商大区经理	3200705	4
4208310	广告招商主管	3200705	4
4208311	招商中心经理	3200705	4
4208312	房地产招商经理	3200705	4
4208313	招商策划	3200705	4
4208314	招商器械经理	3200705	4
4208315	招商部部长	3200705	4
4208316	微商招商专员	3200705	4
4208317	招商代表	3200705	4
4208318	物业招商	3200705	4
4208319	商业招商经理	3200705	4
4208320	招商专员经理	3200705	4
4208321	招商部总监	3200705	4
4208322	招商总监经理	3200705	4
4208323	招商经理	3200705	4
4208324	招商顾问	3200705	4
4208325	招商总经理	3200705	4
4208326	商场运营主管	3200316	4
4208327	电商运营专员	3200583	4
4208328	供应商开发员	3200295	4
4208329	针灸推拿	3200706	4
4208330	针灸推拿医生	3200706	4
4208331	小儿推拿师	3200706	4
4208332	中医针灸师	3200706	4
4208333	spa技师	3200706	4
4208334	中医推拿师	3200706	4
4208335	诊断研发工程师	3200174	4
4208336	试剂研发	3200174	4
4208337	配液技术员	3200174	4
4208338	整车库管	3200124	4
4208339	整车试验工程师	3200186	4
4208340	整车标定工程师	3200186	4
4208341	证券研究员	3200708	4
4208342	政府关系主管	3200709	4
4208343	政府关系专员	3200709	4
4208344	政府事务	3200709	4
4208345	政策研究专员	3200709	4
4208346	政治老师	3200710	4
4208347	考研政治教师	3200710	4
4208348	初高中政治老师	3200710	4
4208349	社区支行行长	3200711	4
4208350	知识产权专员	3200596	4
4208351	知识讲师	3200596	4
4208352	知识管理专员	3200596	4
4208353	产权专员	3200596	4
4208354	商标代理人	3200596	4
4208355	打假维权专员	3200596	4
4208356	维权专员	3200596	4
4208357	手游执行策划	3200157	4
4208358	执行策划经理	3200157	4
4208359	执行策划	3200157	4
4208360	直播运营经理	3200714	4
4208361	直播室讲师	3200714	4
4208362	直播运营主管	3200714	4
4208363	直播运营	3200714	4
4208364	直销总监	3200050	4
4208365	直营店顾问	3200716	4
4208366	直营督导	3200716	4
4208367	制程工艺工程师	3200717	4
4208368	制程品控员	3200717	4
4208369	压力设计工程师	3200717	4
4208370	制冷设计工程师	3200718	4
4208371	空调制冷工	3200718	4
4208372	制冷研发工程师	3200718	4
4208373	制冷系统工程师	3200718	4
4208374	制冷技术员	3200718	4
4208375	冷媒模块工程师	3200718	4
4208376	制片人	3200719	4
4208377	影视制片人	3200719	4
4208378	制片人执行	3200719	4
4208379	制造班长	3200720	4
4208380	制造技术员	3200720	4
4208381	制造主管	3200720	4
4208382	制造部部长	3200720	4
4208383	制造系长	3200720	4
4208384	制造科长	3200720	4
4208385	成型工程师	3200720	4
4208386	制造文员	3200720	4
4208387	广告执行制作	3200719	4
4208388	平面制作	3200105	4
4208389	广告投放优化师	3200719	4
4208390	广告安装学徒	3200719	4
4208391	电气质量工程师	3200155	4
4208392	质量负责人	3200155	4
4208393	生产质量工程师	3200155	4
4208394	质量研究员	3200155	4
4208395	质量巡检员	3200155	4
4208396	质量管理	3200155	4
4208397	质量标准研究员	3200155	4
4208398	质量体系经理	3200155	4
4208399	数据质量工程师	3200155	4
4208400	质量保证	3200155	4
4208401	质量主管	3200155	4
4208402	企业质量负责人	3200155	4
4208403	质量体系员	3200155	4
4208404	质量验收员	3200155	4
4208405	质量分析员	3200155	4
4208406	产品质量工程师	3200155	4
4208407	质量检测员	3200155	4
4208408	质量技术工程师	3200155	4
4208409	质量客户工程师	3200155	4
4208410	质量安全员	3200155	4
4208411	质量研发工程师	3200155	4
4208412	电子质量工程师	3200155	4
4208413	质量统计员	3200155	4
4208414	质量副经理	3200155	4
4208415	质量师	3200155	4
4208416	质量工程师	3200155	4
4208417	制程品管员	3200155	4
4208418	质量部长	3200155	4
4208419	qa工程师	3200155	4
4208420	oqc检验员	3200155	4
4208421	qe技术员	3200155	4
4208422	qa经理	3200155	4
4208423	质管部部长	3200155	4
4208424	质保员	3200155	4
4208425	计量员	3200155	4
4208426	质管专员	3200155	4
4208427	计量专员	3200155	4
4208428	质管经理	3200155	4
4208429	计量工程师	3200155	4
4208430	计量检定员	3200155	4
4208431	质管员	3200155	4
4208432	现场品管员	3200155	4
4208433	体系工程师	3200155	4
4208434	质保部部长	3200155	4
4208435	品控总监	3200155	4
4208436	qa管理	3200155	4
4208437	qa组长	3200155	4
4208438	品保部部长	3200155	4
4208439	qaqc工程师	3200155	4
4208440	质量管理总监	3200155	4
4208441	质量管理工程师	3200155	4
4208442	质量管理部部长	3200155	4
4208443	质量管理员	3200155	4
4208444	质量管理科长	3200155	4
4208445	质量管理人员	3200155	4
4208446	品控管理	3200155	4
4208447	品保组长	3200155	4
4208448	品管部长	3200155	4
4208449	qa	3200155	4
4208450	品保主管	3200155	4
4208451	质管主管	3200155	4
4208452	装饰质检员	3200155	4
4208453	质量管理专员	3200155	4
4208454	机械加工检验员	3200155	4
4208455	质量检验员	3200155	4
4208456	产品检验工程师	3200155	4
4208457	品质检验员	3200155	4
4208458	面料质检	3200155	4
4208459	质检	3200155	4
4208460	品管检验员	3200155	4
4208461	现场检验员	3200155	4
4208462	fqc检验员	3200155	4
4208463	iqc检验员	3200155	4
4208464	化工检验员	3200155	4
4208465	生产质检员	3200155	4
4208466	质检经理	3200155	4
4208467	服装检验员	3200155	4
4208468	qc品检员	3200155	4
4208469	qc质检员	3200155	4
4208470	出货检验员	3200155	4
4208471	食品检验工	3200155	4
4208472	qc化验员	3200155	4
4208473	qa质检员	3200155	4
4208474	质检人员	3200155	4
4208475	质检班长	3200155	4
4208476	来料检验员	3200155	4
4208477	qc检验	3200155	4
4208478	在线检验员	3200155	4
4208479	机加质检员	3200155	4
4208480	验布员	3200155	4
4208481	服装验货员	3200155	4
4208482	qa检查员	3200155	4
4208483	化妆品检验员	3200155	4
4208484	iqc组长	3200155	4
4208485	检验技师	3200155	4
4208486	质检员	3200155	4
4208487	质控经理	3200155	4
4208488	检验科主任	3200155	4
4208489	现场质检	3200155	4
4208490	iqc主管	3200155	4
4208491	进料检验员	3200155	4
4208492	iqc工程师	3200155	4
4208493	qc技术员	3200155	4
4208494	机加检验员	3200155	4
4208495	qc理化检验员	3200155	4
4208496	机加工检验	3200155	4
4208497	原材料检验员	3200155	4
4208498	iqc技术员	3200155	4
4208499	工程质检员	3200155	4
4208500	化妆品化验员	3200155	4
4208501	成品检验	3200155	4
4208502	电话质检	3200155	4
4208503	化验检验员	3200155	4
4208504	qc验货员	3200155	4
4208505	品控化验员	3200155	4
4208506	服装质检	3200155	4
4208507	qc领班	3200155	4
4208508	仪器检验员	3200155	4
4208509	品控工程师	3200155	4
4208510	质控主管	32001854	
4208511	中间件工程师	3200725	4
4208512	中药调剂	3200174	4
4208513	中药饮片调剂员	3200174	4
4208514	煎药员	3200174	4
4208515	煎药师	3200174	4
4208516	中医科主任	3200726	4
4208517	中医科医师	3200726	4
4208518	中医主治医师	3200726	4
4208519	中医专家	3200726	4
4208520	中医	3200726	4
4208521	执业中医师	3200726	4
4208522	导游	3200215	4
4208523	量化研究	3200373	4
4208524	包装设计	3200078	4
4208525	商业运营总监	3200485	4
4208526	司机	3200553	4
4208527	导演	3200832	4
4208528	基带工程师	3200339	4
4208529	安全工程师	3200065	4
4208530	工艺工程师	3200288	4
4208531	美术教师	3200380	4
4208532	商户运营	3200583	4
4208533	单证员	3200167	4
4208534	制程工程师	3200288	4
4208535	ehs工程师	3200823	4
4208536	医学联络官	3200212	4
4208537	产品工程师	3200161	4
4208538	加盟经理	3200347	4
4208539	可靠性工程师	3200155	4
4208540	内容总监	3200086	4
4208541	fpga工程师	3200036	4
4208542	java架构师	3200044	4
4208543	理财经理	3200114	4
4208544	直播运营总监	3200714	4
4208545	景观设计	3200292	4
4208546	保洁	3200081	4
4208547	营销策划	3200481	4
4208548	咨询顾问	3200739	4
4208549	系统工程师	3200608	4
4208550	精算师	3200837	4
4208551	ios开发	3200031	4
4208552	化妆师	3200324	4
4208553	仓储	3200124	4
4208554	进出口专员	3200195	4
4208555	车间主任	3200128	4
4208556	规划总监	3200157	4
4208557	操作工	3200128	4
4208558	风险管理	3200267	4
4208559	验光师	3200646	4
4208560	钳工	3200487	4
4208561	文员	3200592	4
4208562	会计	3200082	4
4208563	焊接工程师	3200138	4
4208564	债券研究员	3200791	4
4208565	珠宝顾问	3200727	4
4208566	珠宝设计师	3200727	4
4208567	财经主编	3200728	4
4208568	新媒体运营主编	3200086	4
4208569	杂志主编	3200728	4
4208570	视频主编	3200728	4
4208571	执行主编	3200728	4
4208572	栏目主编	3200728	4
4208573	内容主编	3200728	4
4208574	副主编	3200728	4
4208575	主编	3200728	4
4208576	策划	3200157	4
4208577	策划师	3200157	4
4208578	手游主策划	3200157	4
4208579	游戏主策	3200157	4
4208580	主策划	3200157	4
4208581	财经主持人	3200730	4
4208582	节目主持人	3200730	4
4208583	会务主持人	3200730	4
4208584	栏目主持人	3200730	4
4208585	会议主持人	3200730	4
4208586	会场主持人	3200730	4
4208587	网络主持人	3200730	4
4208588	视频主持人	3200730	4
4208589	电台主持人	3200730	4
4208590	会销主持人	3200730	4
4208591	直播主持人	3200730	4
4208592	外景主持人	3200832	4
4208593	播音	3200730	4
4208594	婚庆策划	3200730	4
4208595	游戏主美	3200003	4
4208596	游戏主美术	3200003	4
4208597	主美	3200003	4
4208598	手游主美	3200003	4
4208599	手游美术	3200003	4
4208600	美术主管	3200003	4
4208601	课程助教	3200315	4
4208602	理科助教	3200732	4
4208603	外教助教	3200400	4
4208604	数学助教	3200732	4
4208605	英语助教	3200100	4
4208606	美术助教	3200732	4
4208607	舞蹈助教	3200732	4
4208608	培训助教	3200732	4
4208609	java助教	3200732	4
4208610	英语少儿助教	3200100	4
4208611	雅思助教	3200732	4
4208612	幼儿园助教	3200386	4
4208613	雅思托福助教	3200732	4
4208614	排课老师	3200732	4
4208615	国际注册	3200596	4
4208616	注塑	3200733	4
4208617	注塑机调机员	3200733	4
4208618	注塑品质工程师	3200733	4
4208619	注塑部技术员	3200733	4
4208620	注塑经理	3200733	4
4208621	注塑检验员	3200733	4
4208622	注塑技术员	3200733	4
4208623	注塑操作员	3200733	4
4208624	注塑课长	3200733	4
4208625	注塑技工	3200733	4
4208626	注塑技师	3200733	4
4208627	注塑工程师	3200733	4
4208628	注塑设计	3200733	4
4208629	注塑工艺师	3200733	4
4208630	药店店员	3200734	4
4208631	专利合伙人	3200596	4
4208632	专利产权专员	3200596	4
4208633	专利代理工程师	3200596	4
4208634	专利主管	3200596	4
4208635	专利代理人工程师	3200596	4
4208636	专利分析师	3200596	4
4208637	专利管理员	3200596	4
4208638	专利代理	3200596	4
4208639	专利撰写	3200596	4
4208640	专利顾问	3200596	4
4208641	专利经理	3200596	4
4208642	专利申报专员	3200596	4
4208643	商标顾问	3200596	4
4208644	液压装配工	3200068	4
4208645	汽车装配工	3200068	4
4208646	设备装配工	3200068	4
4208647	电气装配工	3200068	4
4208648	装配检验员	3200068	4
4208649	装配普工	3200068	4
4208650	电气装配技工	3200068	4
